Id1	Id2	Count
LWAFHkEAAAAJ	c7reUlAAAAAJ	167
8GA4R2wAAAAJ	rnBRPpQAAAAJ	1
6foKsAIAAAAJ	x8UnxSoAAAAJ	2
p_QR9RUAAAAJ	y3_tUqsAAAAJ	9
WwadVmIAAAAJ	8VfMkGsAAAAJ	14
gWBoNCsAAAAJ	XTakCM0AAAAJ	16
WwadVmIAAAAJ	sr1HGtUAAAAJ	8
nKVDcQoAAAAJ	CPqBDqUAAAAJ	1
YnYx_TgAAAAJ	HUxQ1TAAAAAJ	11
DYZsiAIAAAAJ	RBQ_K40AAAAJ	1
MYqlcPgAAAAJ	Cgx9W6UAAAAJ	3
tCq7Wx0AAAAJ	rnBRPpQAAAAJ	3
im5aMngAAAAJ	FtbGhBQAAAAJ	3
qC7oNRUAAAAJ	4xHzvxkAAAAJ	4
NByrsK0AAAAJ	f0DADzYAAAAJ	4
Da-s1FQAAAAJ	6foKsAIAAAAJ	14
H5hyYbUAAAAJ	nngRAEYAAAAJ	9
cA28Zs0AAAAJ	SB3_eb0AAAAJ	1
3ro8yF4AAAAJ	--RZd-sAAAAJ	1
s2o3_90AAAAJ	tiHMmkcAAAAJ	1
5P3knO0AAAAJ	ZOh4TtIAAAAJ	4
CWj6pVcAAAAJ	qYbgZYgAAAAJ	1
33CH6WUAAAAJ	6qfyAZQAAAAJ	1
H8IzdhcAAAAJ	GN3C9q4AAAAJ	27
hiGGy0kAAAAJ	M6urChQAAAAJ	2
w7Mnkc4AAAAJ	nKVDcQoAAAAJ	2
sWCpXFgAAAAJ	nk3OcBoAAAAJ	2
vuKTnnsAAAAJ	XgifkSsAAAAJ	1
Js_zdpYAAAAJ	nKVDcQoAAAAJ	18
ClBxwZkAAAAJ	ftAplLUAAAAJ	9
DqCFHY8AAAAJ	FreXC9IAAAAJ	4
t4rXchwAAAAJ	HdLFmroAAAAJ	1
FTYtHb4AAAAJ	3-y3qmkAAAAJ	2
cA28Zs0AAAAJ	tCq7Wx0AAAAJ	46
CWj6pVcAAAAJ	rLSUeLsAAAAJ	14
-iEm2rUAAAAJ	UcbMN8QAAAAJ	1
6gWs-scAAAAJ	ZnvGMSIAAAAJ	2
upREfesAAAAJ	o_a5zckAAAAJ	1
9s9o-JcAAAAJ	G8GezxgAAAAJ	1
2nmHOtoAAAAJ	DSiNzkIAAAAJ	13
d6vuvHIAAAAJ	qXb4xQMAAAAJ	1
L9dwKyUAAAAJ	ctlAGI0AAAAJ	1
qoFYHTMAAAAJ	Viv2E9AAAAAJ	1
fAxws1sAAAAJ	XM97iScAAAAJ	1
mFPXD90AAAAJ	tdfS7TwAAAAJ	1
fAxws1sAAAAJ	n-Oret4AAAAJ	1
1guy5W4AAAAJ	ZflJqeUAAAAJ	15
NHZdlVkAAAAJ	qC7oNRUAAAAJ	3
T1P0XnIAAAAJ	6foKsAIAAAAJ	1
K8vJkTcAAAAJ	ptI-HHkAAAAJ	18
FtbGhBQAAAAJ	hmq4rGIAAAAJ	1
MrVb9FkAAAAJ	d6CtlCkAAAAJ	1
YAgmYI8AAAAJ	3Zg-7o4AAAAJ	1
gyL3CZ0AAAAJ	tIgxLTUAAAAJ	1
rr944LsAAAAJ	ggKzpqIAAAAJ	15
xxIrRjcAAAAJ	TZRFXM8AAAAJ	3
SHVhdhoAAAAJ	5P3knO0AAAAJ	1
LTL9MjwAAAAJ	bWTPrLEAAAAJ	1
vuKTnnsAAAAJ	yQXfAWMAAAAJ	3
HaNGX5gAAAAJ	6foKsAIAAAAJ	2
JwQWFLkAAAAJ	v0GIoEgAAAAJ	6
tCq7Wx0AAAAJ	WRlzk3UAAAAJ	1
rcGnOdYAAAAJ	BECu7wYAAAAJ	1
_5tjpG0AAAAJ	qXb4xQMAAAAJ	1
tCq7Wx0AAAAJ	toODfV4AAAAJ	3
P6qnxgcAAAAJ	0-tewh8AAAAJ	7
MYqlcPgAAAAJ	GUAoEcAAAAAJ	8
DYZsiAIAAAAJ	5P3knO0AAAAJ	8
5Tw9egMAAAAJ	SHVhdhoAAAAJ	4
cA28Zs0AAAAJ	T1P0XnIAAAAJ	4
4agt6FcAAAAJ	3kp_a7EAAAAJ	10
BkygZFsAAAAJ	ymDJ6oIAAAAJ	2
QgDpfCQAAAAJ	SnvLcLEAAAAJ	1
DYZsiAIAAAAJ	1qqf7D0AAAAJ	3
cA28Zs0AAAAJ	NHZdlVkAAAAJ	5
x3c1R2gAAAAJ	rcGnOdYAAAAJ	6
cuRERDcAAAAJ	0-tewh8AAAAJ	5
p_QR9RUAAAAJ	z17wdcsAAAAJ	12
rynvwScAAAAJ	gdD2E9QAAAAJ	8
CPqBDqUAAAAJ	oVygx30AAAAJ	2
kBiBksMAAAAJ	amDW89cAAAAJ	1
Q6WtK04AAAAJ	tyYtUNIAAAAJ	1
5K8RGu8AAAAJ	wSPgTVwAAAAJ	5
HhKyc4EAAAAJ	DhckaXkAAAAJ	1
lELCubQAAAAJ	A5vhsIYAAAAJ	7
cA28Zs0AAAAJ	Da-s1FQAAAAJ	2
cA28Zs0AAAAJ	uVBjUtAAAAAJ	1
I1RqBRoAAAAJ	oRlrVsAAAAAJ	10
forPRN8AAAAJ	loPUpHQAAAAJ	56
qC7oNRUAAAAJ	vXHA_XYAAAAJ	1
tcg-f_sAAAAJ	nngRAEYAAAAJ	15
HaNGX5gAAAAJ	d6CtlCkAAAAJ	1
HhKyc4EAAAAJ	YhFEmpMAAAAJ	1
QY-earAAAAAJ	qPlUgrgAAAAJ	1
g_JVzmIAAAAJ	Lym3wGUAAAAJ	19
hgZgvkUAAAAJ	JsK4KpMAAAAJ	14
54w2_AcAAAAJ	VGoSakQAAAAJ	1
GlBl-VUAAAAJ	ZflJqeUAAAAJ	10
KQm_HnIAAAAJ	J12C3nYAAAAJ	3
im5aMngAAAAJ	8rw_o7UAAAAJ	1
_4i-G3YAAAAJ	ZRrTqs8AAAAJ	3
f9iP-80AAAAJ	qfSkqSUAAAAJ	5
IR0yJB8AAAAJ	vXHA_XYAAAAJ	135
runT3RsAAAAJ	Da-s1FQAAAAJ	14
HhKyc4EAAAAJ	MrVb9FkAAAAJ	14
XgifkSsAAAAJ	8iQk0DIAAAAJ	1
2F-jTfEAAAAJ	rE1Y8DoAAAAJ	1
fAxws1sAAAAJ	FWjqglcAAAAJ	1
XLU7AuYAAAAJ	5P3knO0AAAAJ	1
fAxws1sAAAAJ	YAgmYI8AAAAJ	2
jKrIVCIAAAAJ	x_7xA0UAAAAJ	2
HgaNy9kAAAAJ	wY-Wy6IAAAAJ	1
XqI4gAYAAAAJ	q4FqPgYAAAAJ	2
p_QR9RUAAAAJ	HGTDp1UAAAAJ	6
NByrsK0AAAAJ	d6vuvHIAAAAJ	1
pjK2mQwAAAAJ	YAgmYI8AAAAJ	74
pHox8i0AAAAJ	rnBRPpQAAAAJ	1
rQ8F7rIAAAAJ	Gk5QsRoAAAAJ	1
H4TdGyYAAAAJ	MjoZWO8AAAAJ	8
jIOynFgAAAAJ	SHVhdhoAAAAJ	5
8a2Z1loAAAAJ	KgZxzjsAAAAJ	1
wAoRV_AAAAAJ	KbaDWTMAAAAJ	1
MYFF5l4AAAAJ	m4gr7P8AAAAJ	9
XLU7AuYAAAAJ	vm1u2DEAAAAJ	1
h9Tji70AAAAJ	HUxQ1TAAAAAJ	41
Kf97-EkAAAAJ	ckHkkjgAAAAJ	1
XLU7AuYAAAAJ	1qqf7D0AAAAJ	1
PLKoRXsAAAAJ	8_Yj_RwAAAAJ	1
Qf4bw4UAAAAJ	IR0yJB8AAAAJ	1
9s9o-JcAAAAJ	54w2_AcAAAAJ	1
Cgx9W6UAAAAJ	d6CtlCkAAAAJ	1
rHHKG_AAAAAJ	rcGnOdYAAAAJ	1
cuEHP_IAAAAJ	pxp6lUEAAAAJ	1
RJCmtBcAAAAJ	bOKmjf8AAAAJ	1
cA28Zs0AAAAJ	_4i-G3YAAAAJ	5
qC7oNRUAAAAJ	mIZu9oQAAAAJ	16
qC7oNRUAAAAJ	JQsX7rAAAAAJ	1
b9Bod2MAAAAJ	LWAFHkEAAAAJ	2
_QU1opsAAAAJ	OqeXIEMAAAAJ	1
rRBwhFwAAAAJ	P5eWdgsAAAAJ	6
gWBoNCsAAAAJ	0o1C8ykAAAAJ	2
J12C3nYAAAAJ	xITAf6EAAAAJ	1
ptI-HHkAAAAJ	Zy2cIskAAAAJ	5
4VJre9IAAAAJ	MrVb9FkAAAAJ	3
4VJre9IAAAAJ	cPmMoXoAAAAJ	1
XLU7AuYAAAAJ	loPUpHQAAAAJ	1
jDKM_4AAAAAJ	CPqBDqUAAAAJ	1
L9dwKyUAAAAJ	jsxk8vsAAAAJ	1
XgifkSsAAAAJ	x_7xA0UAAAAJ	4
N_Z79YgAAAAJ	DLVFrFAAAAAJ	3
H5hyYbUAAAAJ	Icl5BnYAAAAJ	5
EEGf5OAAAAAJ	1guy5W4AAAAJ	1
fzSHXS8AAAAJ	6_oL_9IAAAAJ	2
WKzKz9gAAAAJ	tDZ0XesAAAAJ	1
tyYtUNIAAAAJ	loPUpHQAAAAJ	1
VdzVqCwAAAAJ	MeSHpCsAAAAJ	15
YRPveMcAAAAJ	FDu4ciwAAAAJ	4
zZO9qG4AAAAJ	5V852JcAAAAJ	8
C4m8TSUAAAAJ	CPqBDqUAAAAJ	1
8KbzXvoAAAAJ	8ZtyZjAAAAAJ	20
WRlzk3UAAAAJ	W362rUwAAAAJ	12
VVpfyhsAAAAJ	HaNGX5gAAAAJ	1
8Kk2MugAAAAJ	MC6suuAAAAAJ	4
KvPSD8EAAAAJ	q92q8SMAAAAJ	2
pHox8i0AAAAJ	07ds-DAAAAAJ	1
W362rUwAAAAJ	6qfyAZQAAAAJ	1
L1y8y2MAAAAJ	3-y3qmkAAAAJ	2
4xHzvxkAAAAJ	FEj19lcAAAAJ	13
KvPSD8EAAAAJ	-809YacAAAAJ	1
2nmHOtoAAAAJ	bNkvbPMAAAAJ	7
cuRERDcAAAAJ	HUxQ1TAAAAAJ	31
cA28Zs0AAAAJ	36SCzI0AAAAJ	1
KgZxzjsAAAAJ	db9WLdcAAAAJ	2
_TxappgAAAAJ	ggKzpqIAAAAJ	23
6_oL_9IAAAAJ	Viv2E9AAAAAJ	6
lnC1vbAAAAAJ	c8LH7zUAAAAJ	13
Da-s1FQAAAAJ	Cgx9W6UAAAAJ	1
Qf4bw4UAAAAJ	pHox8i0AAAAJ	1
NByrsK0AAAAJ	amDW89cAAAAJ	6
4VJre9IAAAAJ	DZ3S--MAAAAJ	1
n-Oret4AAAAJ	8Qu_gAMAAAAJ	3
-DtKfGcAAAAJ	g_c8sA0AAAAJ	2
vXHA_XYAAAAJ	33CH6WUAAAAJ	1
NByrsK0AAAAJ	qXb4xQMAAAAJ	1
36SCzI0AAAAJ	88L1-JYAAAAJ	1
CWj6pVcAAAAJ	h9Tji70AAAAJ	3
bNkvbPMAAAAJ	Ui8pnoIAAAAJ	2
WL8igVEAAAAJ	d6vuvHIAAAAJ	1
HaNGX5gAAAAJ	07ds-DAAAAAJ	1
5ZpsRswAAAAJ	UcbMN8QAAAAJ	6
54w2_AcAAAAJ	CPqBDqUAAAAJ	1
Da-s1FQAAAAJ	JQsX7rAAAAAJ	3
d6vuvHIAAAAJ	WH2KmRgAAAAJ	31
WwadVmIAAAAJ	1o_wrqsAAAAJ	25
gwB_pJcAAAAJ	d6CtlCkAAAAJ	13
UeG5w08AAAAJ	CUkAtC4AAAAJ	3
vm1u2DEAAAAJ	DLVFrFAAAAAJ	15
p0tQZiAAAAAJ	OcNPtuUAAAAJ	1
n-Oret4AAAAJ	DZ3S--MAAAAJ	1
3JRh4RUAAAAJ	JsK4KpMAAAAJ	7
rr944LsAAAAJ	v5q00U8AAAAJ	3
VIwGymEAAAAJ	SyQ-T8cAAAAJ	8
0zZnyMEAAAAJ	bh-uRFMAAAAJ	3
p_QR9RUAAAAJ	HM7WbsgAAAAJ	17
mtB5szIAAAAJ	g9yhtN8AAAAJ	1
HhKyc4EAAAAJ	9ADkQMAAAAAJ	1
62soGRgAAAAJ	MeSHpCsAAAAJ	3
bWOQjSIAAAAJ	iSq5G8cAAAAJ	2
8kA3eDwAAAAJ	XM97iScAAAAJ	9
RJCmtBcAAAAJ	Da-s1FQAAAAJ	32
x8UnxSoAAAAJ	XeYCNAwAAAAJ	6
36SCzI0AAAAJ	xPoCswkAAAAJ	1
d6vuvHIAAAAJ	4xHzvxkAAAAJ	1
L05BN0sAAAAJ	8a2Z1loAAAAJ	1
_5tjpG0AAAAJ	HgaNy9kAAAAJ	1
2Qlrv_cAAAAJ	z17wdcsAAAAJ	1
6gWs-scAAAAJ	xxN4UiEAAAAJ	1
KbaDWTMAAAAJ	vm1u2DEAAAAJ	2
vm1u2DEAAAAJ	GN3C9q4AAAAJ	1
bWOQjSIAAAAJ	ZmiirIwAAAAJ	4
54w2_AcAAAAJ	pkjoANMAAAAJ	1
BDZ2z6YAAAAJ	oz_MXbIAAAAJ	2
mlw_NjoAAAAJ	ZRrTqs8AAAAJ	5
8_Yj_RwAAAAJ	DLVFrFAAAAAJ	7
rLSUeLsAAAAJ	YnYx_TgAAAAJ	15
NFmCFlsAAAAJ	vHN9guYAAAAJ	1
rynvwScAAAAJ	bh-uRFMAAAAJ	4
lELCubQAAAAJ	6k7bp8IAAAAJ	5
CPqBDqUAAAAJ	xITAf6EAAAAJ	1
runT3RsAAAAJ	GBGCjpQAAAAJ	9
l9UHHYgAAAAJ	vHsgntwAAAAJ	2
SnvLcLEAAAAJ	Zy2cIskAAAAJ	6
8a2Z1loAAAAJ	xITAf6EAAAAJ	1
xjvr4yEAAAAJ	pT7rjkQAAAAJ	29
I1RqBRoAAAAJ	ZnvGMSIAAAAJ	2
LwNkL3cAAAAJ	M9RDPB0AAAAJ	1
YOZbkCEAAAAJ	hc1m_BQAAAAJ	2
wY-Wy6IAAAAJ	0HhpXIwAAAAJ	1
g9yhtN8AAAAJ	qrVndScAAAAJ	2
2X6fAZgAAAAJ	x8UnxSoAAAAJ	1
33CH6WUAAAAJ	xITAf6EAAAAJ	4
F6tblNcAAAAJ	BECu7wYAAAAJ	1
rnBRPpQAAAAJ	ZRrTqs8AAAAJ	8
vME86a4AAAAJ	AsMU1QsAAAAJ	3
ClBxwZkAAAAJ	TP-Jxn4AAAAJ	1
tiFit0cAAAAJ	PRCbG2kAAAAJ	5
DrUwvK0AAAAJ	q7HqHocAAAAJ	1
2YZITOgAAAAJ	q_n7d6EAAAAJ	1
4VJre9IAAAAJ	ZRrTqs8AAAAJ	1
Q_4d9N0AAAAJ	97MiT_0AAAAJ	1
cza7nLcAAAAJ	-CVR2h8AAAAJ	29
VP-d_2gAAAAJ	oz_MXbIAAAAJ	1
2nmHOtoAAAAJ	33CH6WUAAAAJ	1
DqCFHY8AAAAJ	HleefHQAAAAJ	6
UeG5w08AAAAJ	T1lNNLkAAAAJ	1
tCq7Wx0AAAAJ	G7D5O-0AAAAJ	57
wY-Wy6IAAAAJ	tLrQhzIAAAAJ	1
HM7WbsgAAAAJ	c7reUlAAAAAJ	26
UnDfo6sAAAAJ	upREfesAAAAJ	1
DqCFHY8AAAAJ	83an8lYAAAAJ	2
dgobB6AAAAAJ	qfSkqSUAAAAJ	2
QY-earAAAAAJ	dgobB6AAAAAJ	53
ftAplLUAAAAJ	XLU7AuYAAAAJ	3
54w2_AcAAAAJ	5c38WVcAAAAJ	1
t4rXchwAAAAJ	tHNANpEAAAAJ	1
EEGf5OAAAAAJ	_D5W9yUAAAAJ	2
aLOSzWwAAAAJ	6_oL_9IAAAAJ	1
eEdKpQgAAAAJ	ZmiirIwAAAAJ	27
MO3BwFMAAAAJ	yxUduqMAAAAJ	1
WL8igVEAAAAJ	36SCzI0AAAAJ	1
j7uL6VEAAAAJ	WH2KmRgAAAAJ	2
qYbgZYgAAAAJ	0YxIvbEAAAAJ	2
HM7WbsgAAAAJ	y3_tUqsAAAAJ	6
FWjqglcAAAAJ	0RPdShUAAAAJ	3
Q_4d9N0AAAAJ	iJakSYUAAAAJ	1
VdzVqCwAAAAJ	uASl5F0AAAAJ	4
gWBoNCsAAAAJ	6_oL_9IAAAAJ	1
cA28Zs0AAAAJ	x8UnxSoAAAAJ	6
5Tw9egMAAAAJ	cmedVkoAAAAJ	1
tCq7Wx0AAAAJ	J0SKz5YAAAAJ	4
fAxws1sAAAAJ	tCq7Wx0AAAAJ	1
ftAplLUAAAAJ	5P3knO0AAAAJ	1
mgva3UgAAAAJ	f9iP-80AAAAJ	1
cA28Zs0AAAAJ	XeYCNAwAAAAJ	1
cilyP7wAAAAJ	MEc0TowAAAAJ	2
yxUduqMAAAAJ	8Qu_gAMAAAAJ	1
4VJre9IAAAAJ	FtbGhBQAAAAJ	1
e49cxvUAAAAJ	ln3BGqgAAAAJ	2
VGoSakQAAAAJ	PafZ2Z4AAAAJ	13
Q29WmWwAAAAJ	MjoZWO8AAAAJ	7
dMVI-XIAAAAJ	forPRN8AAAAJ	1
EEGf5OAAAAAJ	ghPIMpgAAAAJ	1
gWBoNCsAAAAJ	bh-uRFMAAAAJ	1
E1jnOcUAAAAJ	ZRrTqs8AAAAJ	6
tfQuPyEAAAAJ	XfYRqF4AAAAJ	1
KQmFXsoAAAAJ	DhckaXkAAAAJ	1
NByrsK0AAAAJ	qfSkqSUAAAAJ	1
jsxk8vsAAAAJ	0gkajvEAAAAJ	20
WKzKz9gAAAAJ	iNANm-sAAAAJ	5
TWXJxcAAAAAJ	WRlzk3UAAAAJ	1
gIqECGgAAAAJ	XeYCNAwAAAAJ	7
cA28Zs0AAAAJ	g9yhtN8AAAAJ	1
qoFYHTMAAAAJ	04aoCmQAAAAJ	36
VGoSakQAAAAJ	62soGRgAAAAJ	1
xjVBcr4AAAAJ	KQm_HnIAAAAJ	66
rQ8F7rIAAAAJ	M5_wxAkAAAAJ	30
fAxws1sAAAAJ	36SCzI0AAAAJ	1
YLOz1kgAAAAJ	bh-uRFMAAAAJ	24
ggKzpqIAAAAJ	--RZd-sAAAAJ	10
tCq7Wx0AAAAJ	SB3_eb0AAAAJ	2
vuKTnnsAAAAJ	q_n7d6EAAAAJ	4
2nmHOtoAAAAJ	2E448xEAAAAJ	1
JepH3ckAAAAJ	0zZnyMEAAAAJ	2
ggKzpqIAAAAJ	YhFEmpMAAAAJ	13
oRlrVsAAAAAJ	g4DdvyEAAAAJ	61
_wGOGjsAAAAJ	iBgmo3sAAAAJ	4
qXb4xQMAAAAJ	GUAoEcAAAAAJ	1
g9yhtN8AAAAJ	SDY9FwUAAAAJ	3
toODfV4AAAAJ	DSiNzkIAAAAJ	1
SSb4uV4AAAAJ	5P3knO0AAAAJ	2
tiHMmkcAAAAJ	yOJ8F4gAAAAJ	1
CWj6pVcAAAAJ	8a2Z1loAAAAJ	8
8Kk2MugAAAAJ	VspDmN8AAAAJ	7
WZ-h67UAAAAJ	8rw_o7UAAAAJ	3
wSPgTVwAAAAJ	G5Zm8aAAAAAJ	5
bsotxTgAAAAJ	_QU1opsAAAAJ	1
VjETp_wAAAAJ	VVYP3bgAAAAJ	1
36SCzI0AAAAJ	XM97iScAAAAJ	2
ojH7GEgAAAAJ	KQm_HnIAAAAJ	2
oz_MXbIAAAAJ	0-tewh8AAAAJ	129
vHN9guYAAAAJ	j9EXF1AAAAAJ	5
kSuuj6UAAAAJ	PRCbG2kAAAAJ	1
PIIoaKMAAAAJ	-WVPmUkAAAAJ	3
aLOSzWwAAAAJ	fzSHXS8AAAAJ	11
NByrsK0AAAAJ	rYsw7D4AAAAJ	22
cA28Zs0AAAAJ	Kv9AbjMAAAAJ	20
v5q00U8AAAAJ	YbSq5T0AAAAJ	10
HdLFmroAAAAJ	dHXCX-sAAAAJ	5
pjK2mQwAAAAJ	toODfV4AAAAJ	3
vm1u2DEAAAAJ	rcGnOdYAAAAJ	1
iBbfPfUAAAAJ	YJVAXCwAAAAJ	30
yvvjnhIAAAAJ	J12C3nYAAAAJ	1
0v5utcwAAAAJ	j7uL6VEAAAAJ	1
v4s6ll8AAAAJ	QgGaAdsAAAAJ	18
SqMUez0AAAAJ	pkjoANMAAAAJ	1
owqUYWMAAAAJ	bsotxTgAAAAJ	18
6qDjHUAAAAAJ	iNANm-sAAAAJ	2
BAdQpFkAAAAJ	oizZKrsAAAAJ	1
8Qu_gAMAAAAJ	Q_4d9N0AAAAJ	1
3-nQ3eoAAAAJ	Cgx9W6UAAAAJ	3
fAxws1sAAAAJ	WL8igVEAAAAJ	2
_HYCqwkAAAAJ	HUxQ1TAAAAAJ	6
BAdQpFkAAAAJ	H7vcwSAAAAAJ	1
CPqBDqUAAAAJ	d6CtlCkAAAAJ	1
UK-VpDoAAAAJ	FDu4ciwAAAAJ	1
tiFit0cAAAAJ	SRUYLREAAAAJ	2
_5tjpG0AAAAJ	d6vuvHIAAAAJ	1
ziDobv4AAAAJ	SHVhdhoAAAAJ	7
8iQk0DIAAAAJ	A5vhsIYAAAAJ	1
amDW89cAAAAJ	UcbMN8QAAAAJ	1
UnDfo6sAAAAJ	jtOKGpIAAAAJ	2
gyL3CZ0AAAAJ	JsK4KpMAAAAJ	2
0pp-L_IAAAAJ	ocXMyBcAAAAJ	1
T1j6LZAAAAAJ	ZmiirIwAAAAJ	3
CWj6pVcAAAAJ	vm1u2DEAAAAJ	1
zZO9qG4AAAAJ	db9WLdcAAAAJ	8
P19O_H8AAAAJ	FtbGhBQAAAAJ	1
PafZ2Z4AAAAJ	SBVuIBwAAAAJ	2
G7D5O-0AAAAJ	uVBjUtAAAAAJ	2
JJ31S6UAAAAJ	uVBjUtAAAAAJ	1
L1y8y2MAAAAJ	vXHA_XYAAAAJ	2
_QU1opsAAAAJ	TZRFXM8AAAAJ	3
vuKTnnsAAAAJ	tpoh43QAAAAJ	1
cuEHP_IAAAAJ	0YxIvbEAAAAJ	3
30pCSfEAAAAJ	qPlUgrgAAAAJ	1
J12C3nYAAAAJ	97MiT_0AAAAJ	1
6nuM6rcAAAAJ	IksW07MAAAAJ	9
54w2_AcAAAAJ	azcMaLoAAAAJ	18
HM7WbsgAAAAJ	HGTDp1UAAAAJ	7
G7D5O-0AAAAJ	XzBeCwIAAAAJ	6
54w2_AcAAAAJ	07ds-DAAAAAJ	2
XgifkSsAAAAJ	Qp5971IAAAAJ	1
F6tblNcAAAAJ	5P3knO0AAAAJ	1
fAxws1sAAAAJ	4xHzvxkAAAAJ	1
K8vJkTcAAAAJ	gwB_pJcAAAAJ	2
KgZxzjsAAAAJ	yxUduqMAAAAJ	6
-0LFOnYAAAAJ	q92q8SMAAAAJ	4
cPmMoXoAAAAJ	hmq4rGIAAAAJ	1
NByrsK0AAAAJ	tCq7Wx0AAAAJ	37
Q29WmWwAAAAJ	C2lVQO8AAAAJ	6
M3he9Y8AAAAJ	tLrQhzIAAAAJ	1
HM7WbsgAAAAJ	G8GezxgAAAAJ	11
F2jhvIoAAAAJ	Ay_j7dUAAAAJ	14
MYqlcPgAAAAJ	FEj19lcAAAAJ	1
XgifkSsAAAAJ	ptI-HHkAAAAJ	8
ggKzpqIAAAAJ	XLU7AuYAAAAJ	1
qC7oNRUAAAAJ	d6vuvHIAAAAJ	1
36SCzI0AAAAJ	3xlmctcAAAAJ	29
runT3RsAAAAJ	HhKyc4EAAAAJ	18
H5hyYbUAAAAJ	tcg-f_sAAAAJ	3
10iNskYAAAAJ	y3_tUqsAAAAJ	1
bh-uRFMAAAAJ	gUEkPQEAAAAJ	1
gWBoNCsAAAAJ	W362rUwAAAAJ	15
JQsX7rAAAAAJ	07ds-DAAAAAJ	1
vXHA_XYAAAAJ	3-y3qmkAAAAJ	10
CPqBDqUAAAAJ	d6vuvHIAAAAJ	1
Uk8VhXEAAAAJ	q7HqHocAAAAJ	1
9s9o-JcAAAAJ	9xDADY4AAAAJ	1
F2jhvIoAAAAJ	1o_wrqsAAAAJ	2
4K7L-eAAAAAJ	cPmMoXoAAAAJ	4
JwQWFLkAAAAJ	ggKzpqIAAAAJ	36
C4m8TSUAAAAJ	qPlUgrgAAAAJ	1
aLOSzWwAAAAJ	CPqBDqUAAAAJ	1
zTedPdwAAAAJ	cmedVkoAAAAJ	2
8Kk2MugAAAAJ	h8NURnIAAAAJ	3
4g7P1w4AAAAJ	5V852JcAAAAJ	1
qC7oNRUAAAAJ	CPqBDqUAAAAJ	1
WKzKz9gAAAAJ	6_oL_9IAAAAJ	2
jsxk8vsAAAAJ	bNkvbPMAAAAJ	3
I1RqBRoAAAAJ	QY-earAAAAAJ	1
PLKoRXsAAAAJ	YnYx_TgAAAAJ	1
8iQk0DIAAAAJ	ptI-HHkAAAAJ	6
rnR3JrYAAAAJ	GUAoEcAAAAAJ	1
qVKYugIAAAAJ	g_c8sA0AAAAJ	5
0v5utcwAAAAJ	0zZnyMEAAAAJ	2
-N-_kgsAAAAJ	Cgx9W6UAAAAJ	2
K8vJkTcAAAAJ	jKrIVCIAAAAJ	2
5Tw9egMAAAAJ	9iGjfDkAAAAJ	2
mIZu9oQAAAAJ	6qfyAZQAAAAJ	1
visVQVUAAAAJ	AlGQ8ZEAAAAJ	2
tWbKlfMAAAAJ	5P3knO0AAAAJ	1
4VJre9IAAAAJ	07ds-DAAAAAJ	2
h8NURnIAAAAJ	wvVg44gAAAAJ	9
8Qu_gAMAAAAJ	xITAf6EAAAAJ	1
mZxsTCcAAAAJ	WH2KmRgAAAAJ	4
DLVFrFAAAAAJ	nngRAEYAAAAJ	13
WxJIpkcAAAAJ	sr1HGtUAAAAJ	4
GlBl-VUAAAAJ	DLVFrFAAAAAJ	3
nxuhv0wAAAAJ	ptI-HHkAAAAJ	4
mtB5szIAAAAJ	DZ3S--MAAAAJ	1
4VJre9IAAAAJ	KQm_HnIAAAAJ	4
-WVPmUkAAAAJ	ln3BGqgAAAAJ	21
4VJre9IAAAAJ	CPqBDqUAAAAJ	4
I1RqBRoAAAAJ	jDKM_4AAAAAJ	1
36SCzI0AAAAJ	JsK4KpMAAAAJ	14
nxuhv0wAAAAJ	YOVZiJkAAAAJ	3
fzSHXS8AAAAJ	3qYUSDwAAAAJ	2
oz_MXbIAAAAJ	HUxQ1TAAAAAJ	16
YOZbkCEAAAAJ	pHox8i0AAAAJ	7
qC7oNRUAAAAJ	mlw_NjoAAAAJ	15
mtB5szIAAAAJ	oVygx30AAAAJ	1
E1jnOcUAAAAJ	33CH6WUAAAAJ	27
1guy5W4AAAAJ	9TpPcjoAAAAJ	1
MO3BwFMAAAAJ	N_Z79YgAAAAJ	1
ghPIMpgAAAAJ	N_Z79YgAAAAJ	3
HdLFmroAAAAJ	7jKj_NcAAAAJ	9
jTzDAsIAAAAJ	KQm_HnIAAAAJ	1
0RPdShUAAAAJ	MjoZWO8AAAAJ	5
WxJIpkcAAAAJ	ftAplLUAAAAJ	1
Kf97-EkAAAAJ	ptI-HHkAAAAJ	17
HGTDp1UAAAAJ	4PzSxEMAAAAJ	6
-0LFOnYAAAAJ	-DVbMb4AAAAJ	1
tpoh43QAAAAJ	8Qu_gAMAAAAJ	2
qC7oNRUAAAAJ	4VJre9IAAAAJ	3
kI5JKs8AAAAJ	G7D5O-0AAAAJ	4
2X6fAZgAAAAJ	hc1m_BQAAAAJ	6
qC7oNRUAAAAJ	qPlUgrgAAAAJ	2
62soGRgAAAAJ	wAoRV_AAAAAJ	1
L9dwKyUAAAAJ	VdzVqCwAAAAJ	4
CWj6pVcAAAAJ	0-tewh8AAAAJ	59
-6maX04AAAAJ	SyQ-T8cAAAAJ	1
MO3BwFMAAAAJ	ZflJqeUAAAAJ	1
iJakSYUAAAAJ	J12C3nYAAAAJ	1
4VJre9IAAAAJ	kI5JKs8AAAAJ	2
s2o3_90AAAAJ	0YxIvbEAAAAJ	1
